KIC,Kp,T_eff,T_eff err,Power,Power err,nu_max,nu_max err,logg,logg err
7612438,12.631,4921,80,19700.256617,2384.929856,46.063311,3.480394,2.576572,0.032814
7612519,13.272,5030,150,5953.577605,1386.131091,80.550465,11.639915,2.824042,0.062758
7612755,12.795,4873,80,6520.372407,1043.354427,79.637311,7.524978,2.812205,0.041037
7613227,11.619,5075,80,564.767519,31.402315,250.715286,10.966248,3.319089,0.018996
7613729,12.416,5148,149,161.626722,15.386609,453.588088,35.108476,3.579671,0.033615
7616655,12.894,4606,80,19803.270944,4094.028643,49.072181,5.751239,2.589688,0.050899
7616823,12.203,4962,147,33694.503541,3269.899474,35.183617,2.740157,2.461359,0.033824
7616829,12.144,4854,145,71112.681998,14922.467373,25.030378,3.311269,2.308708,0.057453
7616870,13.041,4984,157,37399.348639,2706.440579,33.290733,2.262941,2.438303,0.029521
7617072,13.059,4507,80,15485.170158,1756.743966,56.459821,4.05697,2.645874,0.031207
7617227,9.629,4819,80,5649.958818,1034.372698,86.350009,9.127192,2.844931,0.045905
7617399,13.107,4742,80,5994.205765,396.17226,85.263618,4.164172,2.835935,0.02121
7618122,11.556,4584,80,14110.912917,1841.519885,58.126053,4.658589,2.662183,0.034807
7618547,11.429,4940,148,22875.662333,4305.304516,42.6663,5.22233,2.544139,0.053157
7618890,13.133,4948,80,17793.054348,2241.457842,48.1282,3.751339,2.596805,0.033851
7619028,12.176,5036,156,47084.320773,5764.193834,29.443751,2.711676,2.387226,0.039997
7619034,11.276,4854,80,16579.02278,29591.096426,50.797996,44.91866,2.616087,0.384029
7619233,11.704,4988,140,1.124068,3.308464,5247.623788,7660.846278,4.636116,0.634013
7619448,11.362,6287,174,5.929366,2.241764,1782.619645,392.392957,4.217471,0.095598
7619631,13.404,4987,155,992.452708,93.634039,194.15929,15.191202,3.204268,0.03398
7619745,11.695,4931,80,1174.56634,65.530147,180.998633,7.933457,3.171333,0.019036
7619945,12.966,5052,162,202133.252077,189501.260334,14.453758,7.075559,2.078903,0.212601
7619946,12.76,4825,80,1547.812487,99.74289,161.824081,7.773404,3.117982,0.020862
7619989,13.131,4828,80,210877.05266,83034.490925,14.837671,3.08778,2.08044,0.090378
7620272,12.494,4749,80,27541.948979,6075.354685,40.572188,5.028184,2.51372,0.053823
7620572,12.597,6182,179,21.668504,14.008531,970.555962,341.278536,3.949775,0.152712
7620761,10.903,6240,171,115.055387,5.341261,425.917909,24.826894,3.594109,0.025315
7621561,11.796,4685,80,4486.85406,224.674546,99.329225,4.077742,2.899622,0.017829
7621593,12.319,4884,80,2045.311518,129.263506,139.590703,6.621178,3.056435,0.0206
7621979,12.467,4862,80,19802.41936,3949.020229,46.517522,5.286465,2.578214,0.049355
7622208,11.616,6401,80,20.353551,3.067414,955.796083,85.98951,3.950679,0.039072
7622258,13.331,5143,158,119.996358,35.403424,524.789227,92.581183,3.642784,0.076616
7622273,11.168,4762,80,2949.417425,295.341192,119.8543,7.836759,2.984739,0.028397
7622274,13.431,4844,154,16663.604091,4580.045012,50.778482,8.417521,2.615472,0.071993
7622307,12.403,4863,80,2362.010349,202.722182,130.72909,7.638568,3.027015,0.025376
7622649,13.35,4870,80,10821.077473,1621.434581,62.295447,5.578268,2.705411,0.038889
7623046,10.951,4970,80,4784.887454,389.98384,90.707318,5.109483,2.873011,0.024464
7623995,12.549,4743,166,9313.584328,716.161349,68.80946,4.958163,2.742865,0.031294
7624334,13.414,4794,143,4411.339644,357.876571,97.897146,6.785087,2.898309,0.0301
7625010,12.46,6639,192,22.662646,11.807415,863.149302,253.208854,3.914328,0.127402
7625094,11.045,6259,170,1.67302,3.940529,3316.600385,3914.765268,4.486136,0.512622
7625138,11.331,6317,80,7.965815,3.456782,1534.662792,349.352054,4.153459,0.098863
7625723,13.307,4660,80,30351.616466,3003.032407,39.427406,2.555107,2.497182,0.028145
7626457,11.982,4850,80,1301.410099,63.416068,175.136724,7.075336,3.153438,0.017545
7626758,13.038,6087,192,11.876686,24.403689,1326.072203,1377.589682,4.081959,0.451167
7627700,12.937,4839,155,141626.470523,29637.338249,17.963884,2.408923,2.163968,0.058238
7627746,11.348,6156,166,47.99576,2.786723,662.98984,41.703864,3.783347,0.027318
7628676,10.755,5152,80,106.231455,3.355555,555.761158,17.821648,3.668066,0.013927
7629559,12.793,4714,80,5744.495143,476.642716,87.556139,4.994563,2.846172,0.024774
7630008,13.415,5332,166,16.967739,38.621052,1305.46856,1489.574603,4.046402,0.495542
7630302,12.246,4867,80,2322.257611,98.257721,131.701965,4.909804,3.030413,0.01619
7630743,12.618,4785,80,1618.178699,85.825101,159.693623,6.785946,3.110419,0.018455
7635173,11.566,5047,161,25980.231339,4113.640667,39.220416,4.337703,2.512219,0.048032
7635313,11.837,5685,171,11.10263,4.146953,1490.283496,323.801032,4.117824,0.094361
7658166,12.236,5791,174,20.607265,69.2402,1079.189724,1801.720498,3.981665,0.72506
7658407,11.77,6314,177,18.330078,24.124869,1024.148994,693.043069,3.977706,0.293888
7658609,12.557,5313,150,124.961383,21.178102,496.594284,56.470017,3.625862,0.049386
7658796,13.131,6914,199,106.376661,35.455746,384.349944,78.246545,3.571782,0.088414
7659027,12.481,6565,180,20.360284,88.460452,923.453609,1984.89142,3.941223,0.933482
7659097,12.812,6914,199,56.629844,19.869665,522.168645,110.762069,3.704866,0.092122
7659150,12.26,5268,153,17.745484,9.246083,1294.531891,369.228515,4.040126,0.12387
7659219,12.955,6014,166,79.611944,23.179613,534.03148,94.097094,3.684339,0.076523
7659395,13.282,6214,177,76.681829,35.653536,521.598057,137.167421,3.681212,0.114209
7659777,12.896,6607,184,21.538026,36.68373,890.704512,771.621273,3.926926,0.376231
7659779,12.432,6469,175,15.213855,22.763611,1085.510194,829.141266,4.008243,0.331726
7659849,13.21,5842,163,32.794198,30.438971,851.911779,413.353698,3.880866,0.210723
7660047,12.278,6474,175,21.744783,15.358002,911.558392,346.263391,3.932561,0.164971
7660131,12.032,5100,149,362.539639,42.999731,309.375635,27.466262,3.411462,0.038557
7660183,13.204,5375,162,64.696137,31.141306,675.05602,180.786425,3.761719,0.116308
7660192,12.934,6321,174,9.615668,21.519123,1399.313156,1572.994989,4.113498,0.488199
7660221,13.35,5199,157,742.094475,53.536228,213.938082,14.519177,3.255438,0.029474
7660292,12.486,6840,193,22.494022,16.564115,830.663183,330.809004,3.904143,0.172956
7661128,12.701,6576,184,17.048208,16.175951,1004.372431,501.818387,3.978066,0.216988
7661154,12.906,6131,169,9.836693,25.614262,1439.982098,1873.397277,4.119313,0.565011
7661274,13.095,6084,176,18.435932,38.27413,1071.559744,1120.704463,3.989301,0.454212
7661439,12.614,6373,175,10.980463,16.050412,1297.715922,969.456912,4.082542,0.324439
7661500,11.141,7138,200,160.908433,8.703478,299.944924,20.418851,3.47102,0.029565
7661600,13.378,5097,152,1884.246223,171.927492,138.945522,10.574684,3.063692,0.033053
7661871,12.054,5747,160,7.776782,6.193974,1749.045149,735.579479,4.189712,0.182647
7661883,11.287,5750,165,6.925884,2.325856,1849.224688,365.594627,4.214014,0.085861
7661958,11.316,6865,186,76.080996,5.333601,457.013208,33.332031,3.645439,0.031675
7662025,11.881,4830,80,209498.392489,269316.356951,14.878833,9.545656,2.081733,0.278626
7662216,13.26,5648,164,37.621497,70.916406,829.867527,788.778012,3.862146,0.412791
7662428,9.007,6360,127,1.777132,0.256668,3153.445234,305.045391,4.467704,0.042011
7662992,12.417,6506,179,10.740161,13.746956,1275.801216,841.43528,4.07963,0.286432
7663294,13.342,6765,197,35.12865,36.007073,679.409089,366.45495,3.814456,0.234247
7663568,11.535,6288,167,62.40097,4.57538,567.707537,40.039915,3.720571,0.03063
7664191,9.43,5261,153,1554.988815,153.964857,147.403141,11.80577,3.096231,0.034783
7664242,12.087,6077,169,11.752731,6.351388,1335.639414,397.999174,4.084724,0.129413
7664537,13.084,5055,148,174.723534,27.590285,445.29974,47.946999,3.567703,0.046762
7667124,12.32,4735,100,274931.948949,78335.253008,13.298779,2.119608,2.028662,0.069219
7667638,11.658,6256,166,4.004849,3.076473,2171.23564,886.009133,4.302046,0.177221
7667657,11.878,4898,100,20894.23888,2117.848858,44.98015,3.155788,2.565221,0.03047
7667757,12.906,4825,100,18398.593921,3011.353579,48.58424,4.880156,2.595434,0.043624
7668499,13.313,5247,163,216.456126,43.274367,385.495129,50.588018,3.513165,0.056992
7668537,12.036,5881,163,7.251082,5.911962,1759.614474,757.25042,4.197333,0.186899
7668546,12.281,6367,173,2.482288,8.818179,2676.744355,4718.68801,4.396765,0.765594
7668623,9.398,6225,80,35.525446,1.538788,756.408814,28.567717,3.843017,0.016402
7668772,13.42,4579,100,22685.407698,4558.829685,46.195841,5.47746,2.562179,0.051494
7669332,10.449,6240,100,58.699633,6.211529,590.728195,42.725398,3.73617,0.031411
7670489,11.793,4723,100,53410.268701,5314.431649,29.565263,2.047581,2.375081,0.030078
7670499,13.313,5205,159,174.295281,36.796959,432.076252,58.69113,3.560961,0.058992
7670696,13.238,5197,151,152.54399,32.53176,461.768807,62.433621,3.589491,0.058719
7670706,13.093,4745,100,33174.868326,8082.423707,37.09459,5.167711,2.474619,0.060502
7670875,10.125,4991,80,6041.620725,595.231748,80.632072,5.208947,2.822792,0.028056
7670943,10.927,6463,110,4.716186,1.532289,1920.491634,347.422068,4.25582,0.078565
7671029,12.481,4670,100,40827.109078,90180.252955,34.064526,37.28429,2.434151,0.475344
7671407,13.306,4971,100,22867.930148,9244.662649,42.397826,9.216812,2.542756,0.094411
7672292,12.264,4707,100,22284.309317,1765.592221,45.368525,2.695026,2.560317,0.025798
7673018,13.364,5242,161,144927.007673,117234.511746,16.329449,6.969759,2.13991,0.185366
7673768,12.343,6327,175,15.709686,9.8318,1100.900671,375.142191,4.009537,0.14799
7673993,12.503,5098,156,95055.433805,45429.881615,20.657137,5.471976,2.23596,0.115043
7673995,11.223,6184,80,3.285883,2.01505,2426.660136,763.883464,4.347834,0.136711
7674224,11.765,5026,100,2944.917007,271.443809,113.506892,7.456751,2.972824,0.028531
7676439,11.189,6074,212,9.887855,1.928451,1453.562954,202.174772,4.121362,0.060406
7676477,10.11,5106,178,11616.500894,1045.320371,57.288849,4.636202,2.679301,0.035146
7676643,13.239,4661,80,44856.675401,112017.695651,32.602398,40.117987,2.414679,0.534409
7677194,10.82,4704,80,15502.35216,1345.227481,54.154037,3.189243,2.637055,0.025577
